-1003.65,2586.13,50.0279,-0.0100245,0.0741978,-7.95087e-05,-997.159,2587.01,137.579,-0.0100245,0.0742015,-0.0659113,-1063.7,2375.29,164.106,-0.0496082,0.074203,-0.0659113,-959.778,2233.94,295.972,0.021867,0.0742043,-0.065911,-942.416,2229.77,477.797,0.0218677,0.0742301,0.356274,-965.675,2239.23,600.899,-0.195901,0.0742341,0.356272,-925.334,2272.13,707.89,-0.195908,0.0742489,-2.19749
-1003.65,2586.13,50.027,0.00573706,0.0871827,-0.00142444,-996.03,2585.63,137.262,0.00573736,0.0871854,-0.0745672,-1062.3,2375.36,173.276,-0.0846801,0.0933643,-0.0672568,-957.417,2237.24,308.766,-0.00311915,0.0874881,-0.0743175,-937.679,2237.59,489.914,-0.00312163,0.0874937,0.297598,-964.121,2248.59,611.461,-0.189723,0.0296,0.309166,-930.136,2278.7,716.181,-0.189721,0.0296001,-0.418267
-1003.65,2586.13,50.0252,-0.00474406,0.0708811,-0.00022255,-997.452,2586.54,137.372,-0.00474395,0.0708827,-0.0553004,-1060.15,2375.41,173.74,-0.0932886,0.0754629,-0.0488555,-954.83,2239.08,311.865,-0.00245194,0.0705487,-0.0556483,-938.157,2239.39,493.274,-0.00245148,0.0705468,0.443811,-968.49,2245.75,614.229,-0.188303,-0.0171285,0.448782,-941.009,2280.19,719.69,-0.188303,-0.0171303,-1.68982
-1003.65,2586.13,50.0275,-0.00915607,0.0735984,-0.000116529,-997.216,2586.93,137.339,-0.00915594,0.0736004,-0.0542125,-1059.52,2375.96,175.277,-0.0996416,0.078193,-0.0473522,-953.723,2239.21,313.974,0.00221211,0.0729742,-0.0550216,-936.613,2238.67,495.319,0.00221129,0.0729763,0.491458,-969.504,2248.29,615.171,-0.231808,-0.0502165,0.494917,-946.632,2288.65,719.603,-0.23181,-0.050217,-1.22106
-1003.65,2586.13,50.0278,-0.0139124,0.0695977,5.30655e-05,-997.565,2587.34,137.36,-0.0139123,0.0695994,-0.0485032,-1058.85,2376.13,175.379,-0.101645,0.0735608,-0.0422363,-952.894,2239.74,314.729,0.00361783,0.068707,-0.04974,-936.557,2238.96,496.144,0.00361741,0.0687078,0.488675,-970.521,2249.03,615.544,-0.235796,-0.0594985,0.489835,-948.643,2289.68,719.817,-0.235796,-0.0594987,-1.28593
-1003.65,2586.13,50.0277,-0.0184191,0.0647427,0.000240857,-997.989,2587.74,137.383,-0.018419,0.0647441,-0.0425443,-1058.26,2376.21,174.915,-0.101153,0.0680073,-0.0370796,-952.24,2240.03,314.678,0.00617466,0.0636398,-0.044157,-936.822,2238.8,496.171,0.00617447,0.0636403,0.466963,-971.151,2249.47,615.411,-0.235918,-0.0591691,0.467515,-948.9,2289.51,719.836,-0.235919,-0.0591692,-1.29615
-1003.65,2586.13,50.0272,-0.0213888,0.0602926,0.000323494,-998.378,2588,137.401,-0.0213887,0.0602939,-0.0373631,-1057.75,2376.18,174.495,-0.100651,0.0630434,-0.0324919,-951.671,2240.22,314.624,0.00816621,0.0591403,-0.0391493,-937.069,2238.66,496.182,0.00816605,0.0591407,0.447587,-971.685,2249.86,615.291,-0.23593,-0.0586992,0.447645,-949.101,2289.34,719.855,-0.23593,-0.0586993,-1.30498
-1003.65,2586.13,50.0265,-0.0232035,0.0562473,0.000367496,-998.732,2588.16,137.416,-0.0232035,0.0562484,-0.0328011,-1057.29,2376.08,174.121,-0.100179,0.0585923,-0.028391,-951.169,2240.35,314.579,0.00970253,0.0551256,-0.0346463,-937.296,2238.53,496.19,0.0097024,0.0551259,0.430508,-972.153,2250.21,615.184,-0.235949,-0.0582507,0.430124,-949.281,2289.2,719.871,-0.235949,-0.0582508,-1.31268
-1003.65,2586.13,50.0256,-0.0241672,0.0525607,0.000384626,-999.054,2588.24,137.431,-0.0241672,0.0525617,-0.0287424,-1056.88,2375.92,173.786,-0.0997332,0.0545746,-0.0246998,-950.722,2240.43,314.539,0.0108902,0.051515,-0.0305739,-937.505,2238.41,496.197,0.0108901,0.0515153,0.415308,-972.566,2250.52,615.089,-0.235971,-0.0578245,0.414526,-949.442,2289.07,719.884,-0.235971,-0.0578245,-1.31946
-1003.65,2586.13,50.0246,-0.0245113,0.0491902,0.000383614,-999.349,2588.27,137.444,-0.0245113,0.0491911,-0.0250973,-1056.51,2375.73,173.482,-0.0993107,0.0509251,-0.0213554,-950.321,2240.48,314.505,0.0118127,0.0482441,-0.0268706,-937.698,2238.3,496.203,0.0118126,0.0482443,0.401648,-972.935,2250.81,615.003,-0.235993,-0.057421,0.400505,-949.588,2288.96,719.895,-0.235993,-0.057421,-1.3255
-1003.65,2586.13,50.0023,0.0208485,0.0284074,-0.00173967,-1001.17,2584.31,137.607,0.0208488,0.0284074,-0.00923836,-1053.87,2372.43,196.315,-0.211228,0.0323737,0.000916927,-946.838,2251.23,354.022,-0.0691013,0.0314429,-0.00417512,-937.267,2263.84,536.111,-0.0691054,0.0314483,1.0503,-986.009,2265.14,651.913,-0.30443,-0.255752,1.02238,-992.46,2329.38,753.953,-0.304429,-0.255751,-4.33815
