-1003.66,2586.13,50.0917,-0.0329637,0.243987,-0.000261451,-982.295,2589.01,137.642,-0.0329637,0.243999,-0.216738,-1079.3,2385.55,197.652,-0.163128,0.244004,-0.216738,-972.66,2222.04,327.108,0.0719057,0.244008,-0.216737,-924.366,2208.18,508.286,0.0719082,0.244093,1.17154,-927.121,2239.28,636.864,-0.644186,0.244106,1.17154,-868.197,2347.49,738.388,-0.644211,0.244155,-7.22608
-1003.68,2586.13,49.96,0.214276,0.0776247,-0.0623837,-996.661,2568.05,139.08,0.214279,0.077625,-0.18537,-1060.95,2367.31,239.259,-0.38285,0.192554,-0.0538444,-939.421,2271.74,409.389,-0.33596,0.203758,-0.0407645,-898.711,2330.38,592.077,-0.335994,0.203766,1.21361,-935.897,2363.83,720.726,-0.501892,-0.27768,1.26419,-953.775,2453.72,813.483,-0.501886,-0.277676,-10.0861
-1003.67,2586.13,49.9619,0.219342,0.0953059,-0.0335689,-995.22,2567.4,136.956,0.219344,0.0953089,-0.176776,-1058.53,2374.2,248.251,-0.434842,0.193344,-0.0541046,-938.756,2280.6,419.828,-0.318519,0.193704,-0.0653993,-899.88,2336.27,596.442,-0.318539,0.193709,1.23014,-942.311,2364.23,716.739,-0.495355,-0.326529,1.24711,-966.33,2447.51,802.845,-0.495353,-0.326531,-8.49251
-1003.66,2586.14,49.9314,0.320359,0.105452,-0.0153507,-994.442,2558.6,133,0.320362,0.10546,-0.204815,-1059.04,2376.35,260.484,-0.508708,0.220163,-0.0662334,-939.581,2296.59,429.869,-0.40303,0.21109,-0.0885402,-897.667,2366.14,593.631,-0.403079,0.211106,1.22546,-941.27,2401.83,703.815,-0.599231,-0.334578,1.21287,-966.517,2487.53,775.548,-0.599251,-0.334575,-9.23109
-1003.65,2586.13,49.9621,0.221743,0.113646,0.00497259,-993.722,2566.88,135.23,0.221744,0.113652,-0.169602,-1056.64,2382.97,258.145,-0.49204,0.194347,-0.0569948,-938.692,2300.99,428.534,-0.373403,0.186252,-0.0797635,-901.186,2365.87,594.696,-0.373404,0.186252,1.1268,-944.478,2403.35,704.049,-0.610013,-0.299404,1.11275,-963.116,2489.53,776.675,-0.610013,-0.299404,-9.01658
-1003.65,2586.13,49.9885,0.150685,0.117051,0.000502288,-993.427,2573.03,136.172,0.150686,0.117056,-0.143886,-1054.82,2387.55,255.912,-0.479225,0.177811,-0.0490829,-937.634,2303.79,426.801,-0.352432,0.170209,-0.0711956,-902.998,2365.36,594.759,-0.352433,0.170209,1.06101,-946.938,2403.58,703.663,-0.610036,-0.285831,1.04566,-962.258,2489.23,777.438,-0.610036,-0.285831,-8.94762
-1003.65,2586.13,50.0063,0.0978173,0.116968,-0.00123023,-993.435,2577.62,136.664,0.0978179,0.116973,-0.121581,-1053.24,2390.8,253.908,-0.469974,0.162944,-0.0408201,-936.568,2305.92,425.353,-0.335842,0.156037,-0.0622603,-904.469,2364.87,594.727,-0.335843,0.156037,1.01016,-948.919,2403.62,703.31,-0.609234,-0.275412,0.993383,-961.723,2488.78,778.105,-0.609234,-0.275412,-8.88882
-1003.65,2586.13,50.0186,0.058728,0.114372,-0.00148091,-993.661,2581.02,136.914,0.0587284,0.114375,-0.102471,-1051.89,2393.06,252.214,-0.463359,0.149539,-0.0326352,-935.573,2307.54,424.248,-0.322763,0.143494,-0.0532787,-905.724,2364.42,594.724,-0.322764,0.143494,0.965798,-950.598,2403.74,702.994,-0.608863,-0.266393,0.947751,-961.241,2488.42,778.65,-0.608863,-0.266393,-8.83881
-1003.65,2586.13,50.0269,0.0299419,0.110498,-0.00113732,-993.998,2583.52,137.042,0.0299422,0.110501,-0.0862926,-1050.75,2394.61,250.805,-0.458481,0.137613,-0.0249432,-934.677,2308.77,423.408,-0.312515,0.132521,-0.0446949,-906.802,2364.02,594.742,-0.312515,0.132522,0.927193,-952.022,2403.91,702.712,-0.60878,-0.258612,0.90804,-960.817,2488.14,779.093,-0.608781,-0.258612,-8.79645
-1003.65,2586.13,50.0324,0.00887712,0.106086,-0.000640707,-994.382,2585.35,137.108,0.00887734,0.106089,-0.0725961,-1049.76,2395.61,249.637,-0.454775,0.127056,-0.0178977,-933.884,2309.68,422.767,-0.304514,0.122943,-0.03671,-907.734,2363.67,594.769,-0.304515,0.122944,0.893737,-953.234,2404.11,702.46,-0.608875,-0.25189,0.873634,-960.452,2487.92,779.454,-0.608875,-0.25189,-8.7606
